ID,degr_class,orig_species,canopy_width,canopy_length,height,species,plot_size,bsd,yc,yc_lc,yc_uc,area,vol
MV31,Moderate,P.pyracantha,41,71,134,P.pyracantha,10,None,0.597421894469869,0.32360352617117905,4.729589997886463,0.24630086404143978,0.3300431578155293
MV31,Moderate,S.longispina,224,326,321,S.longispina,10,None,13.00119405373701,16.522350776624116,44.42074635026812,5.939573610693203,19.06603129032518
MV31,Moderate,P.pyracantha,104,121,117,P.pyracantha,10,None,1.3718536102267103,0.7430873722061349,10.860507747628123,0.9940195505498954,1.1630028741433776
MV31,Moderate,C.ovata,104,241,271,C.ovata,10,None,8.759219806776793,3.8321586654648465,84.85494187815019,2.337050409959532,6.333406610990331
MV31,Moderate,C.haematocarpa,165,178,137,C.haematocarpa,10,None,4.256187630488972,5.142893386840841,15.25133900925215,2.3100327131386598,3.164744816999964
MV31,Moderate,S.longispina,101,142,134,S.longispina,10,None,0.745799942427412,0.9477874268348361,2.5481498032936574,1.159424403761398,1.5536287010402734
MV31,Moderate,S.glauca,87,95,245,S.glauca,10,None,0.7676312958519426,0.9755314384785103,2.62274026082747,0.6503882191094269,1.593451136818096
MV31,Moderate,C.haematocarpa,81,91,174,C.haematocarpa,10,None,10.432258009432404,12.605645094730821,37.38225786713278,0.5808804816487527,1.0107320380688296
MV31,Moderate,A.africanus,66,76,107,A.africanus,10,None,0.034231755957074436,0.028526463297562032,0.1782903956097627,0.39591921416865367,0.4236335591604594
MV31,Moderate,C.ovata,101,103,147,C.ovata,10,None,1.3881717214026055,0.6073251281136399,13.447913551087742,0.8171282491987052,1.2011785263220967
MV31,Moderate,Crassula sp1,104,110,161,Crassula sp1,10,None,0.7038870522057918,0.9825090103705845,2.1996470381430995,0.8992023572737385,1.4477157952107191
MV31,Moderate,C.ovata,145,151,185,C.ovata,10,None,3.6821291014076407,1.610931481865843,35.670625669886526,1.7203361371057708,3.1826218536456756
MV31,Moderate,P.pyracantha,152,176,143,P.pyracantha,10,None,2.5757246620720537,1.395184191955696,20.391153574737093,2.112406900273777,3.0207418673915005
MV31,Moderate,C.woodii,81,92,62,C.woodii,10,None,0.3415433356660914,0.3842362526243529,1.3092494533866839,0.5876545408080558,0.3643458153009946
MV31,Moderate,P.pyracantha,72,101,131,P.pyracantha,10,None,1.0448262834855222,0.5659475702213246,8.271541410927052,0.5876545408080558,0.7698274484585531
MV31,Moderate,P.pyracantha,81,97,108,P.pyracantha,10,None,0.955076720559967,0.5173332236366488,7.561024037766406,0.6221138852271187,0.6718829960452882
MV31,Moderate,P.afra,243,276,242,P.afra,10,None,10.568638267802397,8.366838628676899,58.34769043682574,5.288890867272502,12.799115898799455
MV31,Moderate,E.undulata,236,253,203,E.undulata,10,None,6.75413674650653,7.035559110944303,28.282947625996094,4.695129855744031,9.531113607160382
MV31,Moderate,A.africanus,57,73,77,A.africanus,10,None,0.027866687397511476,0.023222239497926234,0.14513899686203893,0.3318307240354219,0.2555096575072749
MV31,Moderate,P.pyracantha,77,78,86,P.pyracantha,10,None,0.6845907034662089,0.37081996437752984,5.41967640244082,0.4717297718905924,0.40568760382590946
MV31,Moderate,L.ferocissimum,72,88,117,L.ferocissimum,10,None,0.8650666776528785,0.4866000061797442,6.632177862005402,0.5026548245743669,0.5881061447520093
MV31,Moderate,A.africanus,61,121,160,A.africanus,10,None,0.06103285261637992,0.05086071051364993,0.31787944071031204,0.6503882191094269,1.040621150575083
MV31,Moderate,P.pyracantha,91,131,193,P.pyracantha,10,None,1.8753309797882591,1.0158042807186405,14.846370256657051,0.967689077121996,1.8676399188454522
MV31,Moderate,S.longispina,216,251,171,S.longispina,10,None,4.3671551893473355,5.549926386462239,14.921113563603397,4.282167501429653,7.322506427444706
MV31,Moderate,C.woodii,135,137,210,C.woodii,10,None,0.9118014816580657,1.025776666865324,3.495239013022586,1.4526724430199203,3.0506121303418325
MV31,Moderate,P.pyracantha,86,95,151,P.pyracantha,10,None,1.2181048766660105,0.659806808194089,9.643330273605915,0.6432607307765951,0.9713237034726586
MV31,Moderate,P.pyracantha,65,71,130,P.pyracantha,10,None,0.7566554236643784,0.4098550211515383,5.990188770676329,0.36316811075498007,0.4721185439814741
MV31,Moderate,P.pyracantha,164,171,162,P.pyracantha,10,None,2.8758301514836315,1.557741332053634,22.766988699245417,2.203532722181966,3.5697230099347843
MV31,Moderate,C.woodii,110,131,149,C.woodii,10,None,0.7012336594770197,0.7888878669116471,2.6880623613285755,1.1404177682071799,1.6992224746286981
MV31,Moderate,A.racemosus,121,142,107,A.racemosus,10,None,0.14391107883726148,0.11992589903105125,0.7495368689440702,1.3581301391009526,1.453199248838019
MV31,Moderate,A.racemosus,71,97,110,A.racemosus,10,None,0.05064866017861478,0.042207216815512316,0.263795105096952,0.5541769440932395,0.6095946385025635
MV31,Moderate,C.ovata,71,91,131,C.ovata,10,None,0.7928336273579504,0.3468647119691033,7.680575765030145,0.5152997350050659,0.6750426528566362
MV31,Moderate,C.ovata,51,61,97,C.ovata,10,None,0.2679733748680686,0.11723835150478001,2.595992069034415,0.24630086404143978,0.23891183812019656
MV31,Moderate,C.woodii,63,85,161,C.woodii,10,None,0.24341856297886091,0.27384588335121857,0.9331044914189669,0.4300840342764427,0.6924352951850729
MV31,Moderate,S.latifolia,110,115,147,S.latifolia,10,None,0.9650277159709013,0.723770786978176,5.589118854998136,0.9940195505498954,1.4612087393083464
MV32,Moderate,L.ferocissimum,114,164,157,L.ferocissimum,10,None,1.776406676063283,0.9992287552855968,13.619117849818505,1.5174677915002097,2.382424432655329
MV32,Moderate,S.longispina,121,173,94,S.longispina,10,None,0.7686670025337835,0.9768476490533499,2.6262789253237604,1.697166891285546,1.5953368778084132
MV32,Moderate,G.robusta,109,151,109,G.robusta,10,None,1.0344385148066457,1.206844933941087,3.8360428257413117,1.3273228961416876,1.4467819567944395
MV32,Moderate,S.longispina,278,307,194,S.longispina,10,None,8.428492764885531,10.711209555375362,28.79735028002556,6.719572161717294,13.03596999373155
MV32,Moderate,L.ocymifolia,56,57,95,L.ocymifolia,10,None,0.08885494282357312,0.138835848161833,0.24805338204914165,0.25071872871055045,0.23818279227502293
MV32,Moderate,C.ovata,51,83,57,C.ovata,10,None,0.1514311704431411,0.06625113706887424,1.4669894636679297,0.35256523554911456,0.20096218426299528
MV32,Moderate,C.ovata,69,77,72,C.ovata,10,None,0.2540495969064506,0.11114669864657216,2.461105470031241,0.4185386812745002,0.3013478505176402
MV32,Moderate,S.glauca,293,385,269,S.glauca,10,None,17.126233967634406,21.76458900053539,58.51463272275089,9.025874233579817,24.279601688329706
MV32,Moderate,C.ovata,58,108,110,C.ovata,10,None,0.6214690315293637,0.27189270129409665,6.020481242940712,0.5410607947645021,0.5951668742409523
MV32,Moderate,A.racemosus,81,172,98,A.racemosus,10,None,0.13148255937905143,0.10956879948254286,0.6848049967658929,1.2568137760226816,1.231677500502228
MV32,Moderate,P.afra,156,183,126,P.afra,10,None,2.569459057112971,2.034155086881102,14.185555211144527,2.256468558394954,2.843150383577642
MV32,Moderate,P.afra,76,110,71,P.afra,10,None,0.48482514914604213,0.3838199097406167,2.6766388442437745,0.679290871522453,0.48229651878094165
MV32,Moderate,C.ovata,56,68,81,C.ovata,10,None,0.23598103420173974,0.10324170246326114,2.2860662688293543,0.30190705400997914,0.2445447137480831
MV32,Moderate,C.ovata,124,192,158,C.ovata,10,None,3.1703396647966122,1.387023603348518,30.712665502717183,1.96066797510539,3.0978554006665164
MV32,Moderate,P.capensis,126,137,205,P.capensis,10,None,1.5363269912112303,2.0484359882816405,4.993062721436498,1.3581301391009526,2.7841667851569527
MV32,Moderate,C.ovata,64,76,97,C.ovata,10,None,0.38466782943784095,0.16829217537905541,3.7264695976790847,0.38484510006474965,0.37329974706280716
MV32,Moderate,C.ovata,80,88,83,C.ovata,10,None,0.40150946317413844,0.17566039013868556,3.889622924499467,0.5541769440932395,0.4599668635973888
MV32,Moderate,A.racemosus,75,97,101,A.racemosus,10,None,0.053503059370694155,0.0445858828089118,0.2786617675556987,0.5808804816487527,0.5866892864652403
MV32,Moderate,P.afra,143,291,187,P.afra,10,None,5.925564890711925,4.691072205146941,32.71405616747209,3.6983614116222445,6.915935839733597
MV32,Moderate,P.afra,46,61,131,P.afra,10,None,0.3049260140539784,0.24139976112606623,1.6834457025896723,0.22480058931843463,0.29448877200714935
MV32,Moderate,P.pyracantha,81,101,128,P.pyracantha,10,None,1.1002135515970557,0.5959490071150719,8.710023950143357,0.6503882191094269,0.8324969204600664
MV32,Moderate,O.lanceolata c.f.,29,61,127,O.lanceolata c.f.,10,None,0.06359223688822209,0.0834648109157915,0.20932444642373108,0.15904312808798327,0.20198477267173875
MV32,Moderate,S.longispina,51,134,157,S.longispina,10,None,0.4797530186810881,0.6096861279072162,1.6391561471603844,0.6720063035569417,1.0550498965843984
MV32,Moderate,P.afra,64,82,57,P.afra,10,None,0.2501633534517435,0.19804598814929694,1.3811101805148338,0.4185386812745002,0.23856704832646514
MV32,Moderate,L.ferocissimum,110,124,57,L.ferocissimum,10,None,0.6485100663434358,0.36478691231818267,4.971910508633008,1.075131545874767,0.612824981148617
MV32,Moderate,C.ovata,54,83,86,C.ovata,10,None,0.3056068253083275,0.13370298607239328,2.960566120174423,0.36852845322016764,0.3169344697693442
MV32,Moderate,C.ovata,101,107,130,C.ovata,10,None,1.1739215440384114,0.513590675516805,11.372364957872112,0.8494866535306801,1.1043326495898842
MV32,Moderate,L.ferocissimum,62,81,124,L.ferocissimum,10,None,0.8261020118390751,0.4646823816594798,6.33344875743291,0.40151517608286047,0.497878818342747
MV32,Moderate,S.glauca,186,201,215,S.glauca,10,None,3.694038488735409,4.694507246101249,12.62129816984598,2.940707438346811,6.322520992445643
MV32,Moderate,P.capensis,73,157,181,P.capensis,10,None,1.0568851232420644,1.4091801643227526,3.43487665053671,1.0386890710931254,1.880027218678557
MV33,Moderate,P.rubra,114,192,125,P.rubra,10,None,3.586744750100605,3.586744750100605,15.54256058376929,1.8385385606970868,2.2981732008713585
MV33,Moderate,O.lanceolata c.f.,55,64,53,O.lanceolata c.f.,10,None,0.021937352655955904,0.028792775360942127,0.07221045249252153,0.27805058479678163,0.14736680994229426
MV33,Moderate,P.rubra,122,138,172,P.rubra,10,None,3.564473674505117,3.564473674505117,15.446052589522175,1.3273228961416876,2.282995381363703
MV33,Moderate,P.myrtifolia,126,142,217,P.myrtifolia,10,None,2.597918546213657,1.4072058791990643,20.566855157524785,1.4102609421964583,3.0602662445663142
MV33,Moderate,P.afra,43,49,67,P.afra,10,None,0.12222200018628435,0.09675908348080844,0.6747672926951115,0.16619025137490004,0.11134746842118304
MV33,Moderate,P.afra,45,64,57,P.afra,10,None,0.14441161912360045,0.11432586513951704,0.7972724805782109,0.23328288948312706,0.13297124700538243
MV33,Moderate,P.afra,94,122,152,P.afra,10,None,1.3134815646673983,1.039839572028357,7.251512804934595,0.9160884177867836,1.3924543950359112
MV33,Moderate,P.myrtifolia,58,64,109,P.myrtifolia,10,None,0.583607202428201,0.31612056798194227,4.620223685889925,0.2922466566001905,0.31854885569420766
MV33,Moderate,P.rubra,104,135,167,P.rubra,10,None,2.959308993293543,2.959308993293543,12.823672304272021,1.1215682122856412,1.8730189145170206
MV33,Moderate,P.afra,111,186,154,P.afra,10,None,2.4197447658442033,1.9156312729599942,13.359007561431538,1.7319796648781378,2.6672486839123324
MV33,Moderate,P.afra,147,154,157,P.afra,10,None,2.526787046246363,2.0003730782783706,13.949970151151796,1.7789464750493054,2.7929459658274096
MV33,Moderate,P.pyracantha,34,47,172,P.pyracantha,10,None,0.45927539327773687,0.24877417135877414,3.635930196782083,0.12882493375126647,0.22157888605217832
MV33,Moderate,P.myrtifolia,145,270,245,P.myrtifolia,10,None,5.0129951124872045,2.7153723525972357,39.68621130719037,3.3816299672781382,8.284993419831437
MV33,Moderate,P.myrtifolia,195,230,304,P.myrtifolia,10,None,5.96477588727592,3.2309202722744566,47.221142440934365,3.5465635815916023,10.781553288038472
MV33,Moderate,P.afra,72,127,117,P.afra,10,None,0.880352193157677,0.6969454862498277,4.860277733058008,0.7775638167175587,0.9097496655595436
MV33,Moderate,E.heptagona,64,67,107,E.heptagona,10,None,0.6809481481572126,0.7376938271703137,2.7379790123821257,0.33695544705159025,0.36054232834520156
MV33,Moderate,P.rubra,114,147,158,P.rubra,10,None,3.314901230192002,3.314901230192002,14.364571997498677,1.3375527072199394,2.113333277407504
MV33,Moderate,P.myrtifolia,118,145,198,P.myrtifolia,10,None,2.385419644374239,1.2921023073693796,18.88457218462939,1.3581301391009526,2.689097675419886
MV33,Moderate,P.rubra,116,178,191,P.rubra,10,None,4.955792609426477,4.955792609426477,21.475101307514738,1.697166891285546,3.2415887623553927
MV33,Moderate,P.afra,104,123,134,P.afra,10,None,1.2809290609956496,1.0140688399548894,7.07179585758015,1.011769549042678,1.3557711957171883
MV33,Moderate,E.heptagona,51,61,58,E.heptagona,10,None,0.301508244915096,0.32663393199135404,1.2123144014294485,0.24630086404143978,0.14285450114403506
MV33,Moderate,P.rubra,38,66,127,P.rubra,10,None,0.47868184124699453,0.47868184124699453,2.0742879787369763,0.21237166338267002,0.2697120124959909
MV33,Moderate,A.racemosus,116,167,191,A.racemosus,10,None,0.17071030162890624,0.14225858469075522,0.88911615431722,1.5725438377084557,3.0035587300231508
MV33,Moderate,H.gracilis,36,42,82,H.gracilis,10,None,0.18474455685129665,0.18474455685129665,0.8005597463556189,0.11945906065275187,0.09795642973525653
MV33,Moderate,S.latifolia,87,107,89,S.latifolia,10,None,0.4074888875710621,0.3056166656782966,2.3600398071824014,0.7389811319406591,0.6576932074271865
MV33,Moderate,O.europaea subsp. cuspidata,137,194,221,O.europaea subsp. cuspidata,10,None,1.7638255451691744,2.3150210280345416,5.805925752848533,2.1512252044996956,4.754207701944327
MV33,Moderate,E.heptagona,121,139,109,E.heptagona,10,None,2.3128488366722486,2.5055862397282693,9.299579697453,1.3273228961416876,1.4467819567944395
MV33,Moderate,S.latifolia,143,191,172,S.latifolia,10,None,2.6840210462765337,2.0130157847074,15.544955226351592,2.1903969378991435,3.767482733186527
MV33,Moderate,P.myrtifolia,101,94,146,P.myrtifolia,10,None,1.3144460015714536,0.7119915841845373,10.406030845774007,0.7466191290796993,1.090063928456361
MV33,Moderate,T.camphoratus,75,81,71,T.camphoratus,10,None,0.060110013378535415,0.07889439255932773,0.19786212737101241,0.4778362426110075,0.33926373225381534
MV33,Moderate,P.afra,71,74,72,P.afra,10,None,0.3075971786151505,0.2435144330703275,1.6981927569378101,0.4128249096357838,0.2972339349377643
MV33,Moderate,P.myrtifolia,128,136,198,P.myrtifolia,10,None,2.3973993701308793,1.2985913254875598,18.979411680202794,1.368477759903714,2.7095859646093534
MV33,Moderate,P.afra,69,92,101,P.afra,10,None,0.5147693672178993,0.40752574904750366,2.841955881515486,0.5089576448356314,0.5140472212839877
MV33,Moderate,P.rubra,82,142,203,P.rubra,10,None,3.147468029174454,3.147468029174454,13.639028126422634,0.9852034561657591,1.999963016016491
MV33,Moderate,S.glauca,157,234,134,S.glauca,10,None,2.205987506764044,2.8034424565126397,7.537123981443817,3.0018114154591324,4.022427296715237
MV33,Moderate,D.scabrida,52,69,82,D.scabrida,10,None,0.1788993564775298,0.1863534963307602,0.7491410552496559,0.28747536275755103,0.23572979746119183
MV33,Moderate,P.myrtifolia,67,92,107,P.myrtifolia,10,None,0.8178274346867557,0.442989860455326,6.474467191270149,0.4963912742212722,0.5311386634167613
MV33,Moderate,P.afra,145,151,122,P.afra,10,None,1.9316329917978956,1.5292094518400008,10.664223808884216,1.7203361371057708,2.0988100872690403
MV33,Moderate,P.myrtifolia,58,85,159,P.myrtifolia,10,None,0.9233999556462227,0.5001749759750374,7.31024964886593,0.40151517608286047,0.6384091299717483
MV33,Moderate,P.afra,89,124,68,P.afra,10,None,0.6006617668145725,0.4755238987282033,3.3161535042887857,0.8908182318794708,0.6057563976780402
MV33,Moderate,P.myrtifolia,84,101,142,P.myrtifolia,10,None,1.2039298062971289,0.6521286450776115,9.531110966518936,0.6720063035569417,0.9542489510508572
MV33,Moderate,T.camphoratus,232,272,131,T.camphoratus,10,None,1.4681405324080494,1.9269344487855649,4.83262925250983,4.987592496839156,6.533746170859294
MV33,Moderate,P.myrtifolia,107,134,175,P.myrtifolia,10,None,1.959258710248374,1.0612651347178694,15.510798122799628,1.1404177682071799,1.9957310943625648
MV33,Moderate,O.lanceolata c.f.,65,74,54,O.lanceolata c.f.,10,None,0.02995592067676197,0.03931714588825009,0.09860490556100815,0.37936694787505243,0.20485815185252831
MV33,Moderate,O.lanceolata c.f.,129,197,63,O.lanceolata c.f.,10,None,0.18154338838980544,0.23827569726161965,0.5975803201164429,2.08672438033068,1.3146363596083286
MV33,Moderate,P.rubra,195,205,173,P.rubra,10,None,8.055358957566437,8.055358957566437,34.906555482787894,3.141592653589793,5.4349552907103424
MV33,Moderate,P.rubra,74,79,143,P.rubra,10,None,1.105820259888487,1.105820259888487,4.791887792850111,0.4596346401742717,0.6572775354492084
MV33,Moderate,E.heptagona,82,86,56,E.heptagona,10,None,0.596772274544828,0.6465032974235637,2.399521853898996,0.5541769440932395,0.3103390886922141
MV33,Moderate,O.lanceolata c.f.,75,92,84,O.lanceolata c.f.,10,None,0.09175373558176575,0.12042677795106756,0.3020227129566456,0.5475992344747859,0.45998335695882014
MV33,Moderate,P.myrtifolia,46,47,71,P.myrtifolia,10,None,0.3073634201430434,0.16648851924414854,2.4332937427990937,0.16982271788061326,0.12057412969523541
MV33,Moderate,P.myrtifolia,92,114,82,P.myrtifolia,10,None,0.9657084940015095,0.5230921009174844,7.645192244178617,0.8332289115483529,0.6832477074696494
MV33,Moderate,D.angustifolia,115,163,274,D.angustifolia,10,None,1.8963349160068121,2.488939577258941,6.242102431855757,1.5174677915002097,4.157861748710575
MV33,Moderate,P.afra,154,161,146,P.afra,10,None,2.5705939576401104,2.035053549798421,14.191820807804776,1.948278319077795,2.8444863458535807
